event_date,ramp,crush
2025-07-31,-0.6940000000000008,2.726666666666663
2025-05-01,-4.594000000000001,-1.0599999999999987
2025-01-30,-0.6720000000000006,0.403333333333336
2024-10-31,0.07499999999999929,1.9899999999999984
